2023-02-07 14:02:04.9139 Info Message Template Auto Format enabled
2023-02-07 14:02:09.6900 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.444.log
2023-02-07 14:02:09.7059 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.445.log
2023-02-07 14:02:09.7231 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.446.log
2023-02-07 14:02:09.7231 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.447.log
2023-02-07 14:02:09.7384 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.448.log
2023-02-07 14:02:09.7531 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.449.log
2023-02-07 14:02:09.7531 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.450.log
2023-02-07 14:02:09.7686 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.451.log
2023-02-07 14:02:09.7855 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.452.log
2023-02-07 14:02:09.7855 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.453.log
2023-02-07 14:02:09.8007 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.454.log
2023-02-07 14:02:09.8154 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.455.log
2023-02-07 14:02:09.8154 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.456.log
2023-02-07 14:02:09.8308 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.457.log
2023-02-07 14:02:09.8507 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.458.log
2023-02-07 14:02:09.8507 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.459.log
2023-02-07 14:02:09.8630 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.460.log
2023-02-07 14:02:09.8786 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.461.log
2023-02-07 14:02:09.8941 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.462.log
2023-02-07 14:02:09.8941 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.463.log
2023-02-07 14:02:09.9097 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.464.log
2023-02-07 14:02:09.9251 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.465.log
2023-02-07 14:02:09.9251 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.466.log
2023-02-07 14:02:09.9406 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.467.log
2023-02-07 14:02:09.9566 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.468.log
2023-02-07 14:02:09.9566 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.469.log
2023-02-07 14:02:09.9720 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.470.log
2023-02-07 14:02:09.9872 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.471.log
2023-02-07 14:02:09.9872 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.472.log
2023-02-07 14:02:10.0038 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.473.log
2023-02-07 14:02:10.0193 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.474.log
2023-02-07 14:02:10.0343 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.475.log
2023-02-07 14:02:10.0343 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.476.log
2023-02-07 14:02:10.0506 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.477.log
2023-02-07 14:02:10.0666 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.478.log
2023-02-07 14:02:10.0666 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.479.log
2023-02-07 14:02:10.0808 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.480.log
2023-02-07 14:02:10.0808 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.481.log
2023-02-07 14:02:10.0990 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.482.log
2023-02-07 14:02:10.1134 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.483.log
2023-02-07 14:02:10.1289 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.484.log
2023-02-07 14:02:10.1289 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.485.log
2023-02-07 14:02:10.1449 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.486.log
2023-02-07 14:02:10.1589 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.487.log
2023-02-07 14:02:10.1589 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.488.log
2023-02-07 14:02:10.1749 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.489.log
2023-02-07 14:02:10.1914 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.490.log
2023-02-07 14:02:10.2077 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.491.log
2023-02-07 14:02:10.2077 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.492.log
2023-02-07 14:02:10.2220 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.493.log
2023-02-07 14:02:10.2372 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.494.log
2023-02-07 14:02:10.2543 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.495.log
2023-02-07 14:02:10.2543 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.496.log
2023-02-07 14:02:10.2689 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.497.log
2023-02-07 14:02:10.2841 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.498.log
2023-02-07 14:02:10.3002 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.499.log
2023-02-07 14:02:10.3156 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.500.log
2023-02-07 14:02:10.3318 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.501.log
2023-02-07 14:02:10.3318 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.502.log
2023-02-07 14:02:10.3469 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.503.log
2023-02-07 14:02:10.3656 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.504.log
2023-02-07 14:02:10.3784 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.505.log
